engager,target_user,timestamp,interaction,tweet,post_id
385,54217,1341225460,RT,Not a fan of this at all. AI replacing human judgment too quickly,2091
51640,49180,1341225520,RE,Not a fan of this at all. lack of affordable mental health resources,2092
3777,50052,1341225580,MT,Not a fan of this at all. public awareness not translating into action,2093
26079,48350,1341225640,RT,Not a fan of this at all. market manipulation harming ordinary investors,2094
253142,10574,1341225700,RE,Not a fan of this at all. fitness classes not catering to beginners,2095
140003,23395,1341225760,MT,Not a fan of this at all. projects rushed to meet deadlines,2096
99029,57324,1341225820,RT,Not a fan of this at all. mentorship opportunities being inaccessible,2097
68282,48745,1341225880,RE,Not a fan of this at all. space missions facing budget cuts,2098
46710,84841,1341225940,MT,Not a fan of this at all. self-improvement advice being inconsistent,2099
2670,30799,1341226000,RT,Love this! opaque processes behind major decisions,2100
31248,232850,1341226060,RE,Love this! technology rolling out without testing,2101
15113,77616,1341226120,MT,Love this! overemphasis on quick fixes instead of lifestyle changes,2102
63856,10264,1341226180,RT,Love this! climate policy being delayed,2103
158400,11007,1341226240,RE,Love this! fees and hidden costs reducing accessibility,2104
30857,52846,1341226300,MT,Love this! overcrowded sports facilities,2105
4639,35382,1341226360,RT,Love this! celebrities behaving irresponsibly,2106
44135,81674,1341226420,RE,Love this! training programs not inclusive,2107
295412,6912,1341226480,MT,Love this! research priorities not aligned with societal needs,2108
12159,101981,1341226540,RT,Love this! healthy routines interrupted by daily pressures,2109
58574,32226,1341226600,RE,So glad to see this! opaque processes behind major decisions,2110
13765,36216,1341226660,MT,So glad to see this! technology rolling out without testing,2111
27071,34797,1341226720,RT,So glad to see this! overemphasis on quick fixes instead of lifestyle changes,2112
52882,17460,1341226780,RE,So glad to see this! climate policy being delayed,2113
18388,109872,1341226840,MT,So glad to see this! fees and hidden costs reducing accessibility,2114
62107,92809,1341226900,RT,So glad to see this! overcrowded sports facilities,2115
31671,170103,1341226960,RE,So glad to see this! celebrities behaving irresponsibly,2116
11588,80491,1341227020,MT,So glad to see this! training programs not inclusive,2117
35080,44264,1341227080,RT,So glad to see this! research priorities not aligned with societal needs,2118
90641,6331,1341227140,RE,So glad to see this! healthy routines interrupted by daily pressures,2119
11714,59195,1341227200,MT,Brilliant work! opaque processes behind major decisions,2120
103921,385,1341227260,RT,Brilliant work! technology rolling out without testing,2121
68885,1999,1341227320,RE,Brilliant work! overemphasis on quick fixes instead of lifestyle changes,2122
111624,12493,1341227380,MT,Brilliant work! climate policy being delayed,2123
52936,2360,1341227440,RT,Brilliant work! fees and hidden costs reducing accessibility,2124
183404,959,1341227500,RE,Brilliant work! overcrowded sports facilities,2125
230569,5406,1341227560,MT,Brilliant work! celebrities behaving irresponsibly,2126
50947,377965,1341227620,RT,Brilliant work! training programs not inclusive,2127
225461,53266,1341227680,RE,Brilliant work! research priorities not aligned with societal needs,2128
55519,964,1341227740,MT,Brilliant work! healthy routines interrupted by daily pressures,2129
11921,236,1341227800,RT,Hate this. opaque processes behind major decisions,2130
42907,405665,1341227860,RE,Hate this. technology rolling out without testing,2131
170862,80864,1341227920,MT,Hate this. overemphasis on quick fixes instead of lifestyle changes,2132
439,2568,1341227980,RT,Hate this. climate policy being delayed,2133
95881,288158,1341228040,RE,Hate this. fees and hidden costs reducing accessibility,2134
67097,2739,1341228100,MT,Hate this. overcrowded sports facilities,2135
8989,240790,1341228160,RT,Hate this. celebrities behaving irresponsibly,2136
10194,11256,1341228220,RE,Hate this. training programs not inclusive,2137
116893,34071,1341228280,MT,Hate this. research priorities not aligned with societal needs,2138
356205,170159,1341228340,RT,Hate this. healthy routines interrupted by daily pressures,2139
57122,88572,1341228400,RE,This is disappointing. opaque processes behind major decisions,2140
21979,2402,1341228460,MT,This is disappointing. technology rolling out without testing,2141
78773,265704,1341228520,RT,This is disappointing. overemphasis on quick fixes instead of lifestyle changes,2142
7551,27682,1341228580,RE,This is disappointing. climate policy being delayed,2143
4957,10287,1341228640,MT,This is disappointing. fees and hidden costs reducing accessibility,2144
22991,24099,1341228700,RT,This is disappointing. overcrowded sports facilities,2145
334930,6993,1341228760,RE,This is disappointing. celebrities behaving irresponsibly,2146
4426,47249,1341228820,MT,This is disappointing. training programs not inclusive,2147
18040,307066,1341228880,RT,This is disappointing. research priorities not aligned with societal needs,2148
2882,36841,1341228940,RE,This is disappointing. healthy routines interrupted by daily pressures,2149
16801,2014,1341229000,MT,Not a fan of this at all. opaque processes behind major decisions,2150
42907,221,1341229060,RT,Not a fan of this at all. technology rolling out without testing,2151
104774,3772,1341229120,RE,Not a fan of this at all. overemphasis on quick fixes instead of lifestyle changes,2152
38133,51637,1341229180,MT,Not a fan of this at all. climate policy being delayed,2153
26079,122880,1341229240,RT,Not a fan of this at all. fees and hidden costs reducing accessibility,2154
35707,146922,1341229300,RE,Not a fan of this at all. overcrowded sports facilities,2155
58159,90227,1341229360,MT,Not a fan of this at all. celebrities behaving irresponsibly,2156
18450,117882,1341229420,RT,Not a fan of this at all. training programs not inclusive,2157
28250,242244,1341229480,RE,Not a fan of this at all. research priorities not aligned with societal needs,2158
70066,14793,1341229540,MT,Not a fan of this at all. healthy routines interrupted by daily pressures,2159
14664,34236,1341229600,RT,Love this! vulnerable groups being overlooked,2160
58522,39524,1341229660,RE,Love this! data collection without transparency,2161
2839,26807,1341229720,MT,Love this! poorly funded community health programs,2162
44036,58518,1341229780,RT,Love this! government ignoring scientific advice,2163
238310,12223,1341229840,RE,Love this! risk management in finance being overlooked,2164
5,3752,1341229900,MT,Love this! limited opportunities for women in sports,2165
11438,6643,1341229960,RT,Love this! overrated performances receiving awards,2166
47515,7451,1341230020,RE,Love this! educational resources being wasted,2167
118088,21314,1341230080,MT,Love this! scientific studies being criticized unfairly,2168
199340,34806,1341230140,RT,Love this! overloaded schedules preventing personal growth,2169
236,46117,1341230200,RE,So glad to see this! vulnerable groups being overlooked,2170
34306,42180,1341230260,MT,So glad to see this! data collection without transparency,2171
2689,14945,1341230320,RT,So glad to see this! poorly funded community health programs,2172
24514,35723,1341230380,RE,So glad to see this! government ignoring scientific advice,2173
26079,7442,1341230440,MT,So glad to see this! risk management in finance being overlooked,2174
103761,4602,1341230500,RT,So glad to see this! limited opportunities for women in sports,2175
34802,57279,1341230560,RE,So glad to see this! overrated performances receiving awards,2176
27034,202936,1341230620,MT,So glad to see this! educational resources being wasted,2177
9016,18451,1341230680,RT,So glad to see this! scientific studies being criticized unfairly,2178
107829,381497,1341230740,RE,So glad to see this! overloaded schedules preventing personal growth,2179
14376,20920,1341230800,MT,Brilliant work! vulnerable groups being overlooked,2180
282758,14907,1341230860,RT,Brilliant work! data collection without transparency,2181
51715,43905,1341230920,RE,Brilliant work! poorly funded community health programs,2182
20246,60365,1341230980,MT,Brilliant work! government ignoring scientific advice,2183
13374,120742,1341231040,RT,Brilliant work! risk management in finance being overlooked,2184
703,27982,1341231100,RE,Brilliant work! limited opportunities for women in sports,2185
67637,127964,1341231160,MT,Brilliant work! overrated performances receiving awards,2186
4751,66910,1341231220,RT,Brilliant work! educational resources being wasted,2187
267639,180135,1341231280,RE,Brilliant work! scientific studies being criticized unfairly,2188
93066,41603,1341231340,MT,Brilliant work! overloaded schedules preventing personal growth,2189
33383,57543,1341231400,RT,Hate this. vulnerable groups being overlooked,2190
64541,11844,1341231460,RE,Hate this. data collection without transparency,2191
265613,51886,1341231520,MT,Hate this. poorly funded community health programs,2192
118744,3232,1341231580,RT,Hate this. government ignoring scientific advice,2193
25091,26334,1341231640,RE,Hate this. risk management in finance being overlooked,2194
103448,74346,1341231700,MT,Hate this. limited opportunities for women in sports,2195
30442,38237,1341231760,RT,Hate this. overrated performances receiving awards,2196
63920,42936,1341231820,RE,Hate this. educational resources being wasted,2197
50294,149796,1341231880,MT,Hate this. scientific studies being criticized unfairly,2198
50675,22788,1341231940,RT,Hate this. overloaded schedules preventing personal growth,2199
2348,52908,1341232000,RE,This is disappointing. vulnerable groups being overlooked,2200
116924,15488,1341232060,MT,This is disappointing. data collection without transparency,2201
3024,267269,1341232120,RT,This is disappointing. poorly funded community health programs,2202
